,Unnamed: 0,check_number,session_start
701,701,8928,2021-10-30 07:30:00
702,702,5100,2021-10-30 14:00:00
703,703,6954,2021-10-30 22:30:00
704,704,6739,2021-10-30 06:00:00
705,705,1349,2021-10-30 22:15:00
706,706,9841,2021-10-30 07:30:00
707,707,7754,2021-10-30 14:15:00
708,708,7233,2021-10-30 07:30:00
709,709,898,2021-10-30 15:00:00
710,710,9393,2021-10-30 07:00:00
711,711,7315,2021-10-30 08:42:00
712,712,2229,2021-10-30 06:00:00
713,713,5099,2021-10-30 22:15:00
714,714,9101,2021-10-30 06:00:00
715,715,4398,2021-10-30 08:42:00
716,716,3126,2021-10-30 21:00:00
717,717,9244,2021-10-30 07:00:00
718,718,940,2021-10-30 21:00:00
719,719,4292,2021-10-30 21:00:00
720,720,872,2021-10-30 06:15:00
721,721,9236,2021-10-30 08:42:00
722,722,8752,2021-10-30 15:34:00
723,723,3217,2021-10-30 14:00:00
724,724,7757,2021-10-30 15:00:00
725,725,283,2021-10-30 07:30:00
726,726,9711,2021-10-30 06:00:00
727,727,7873,2021-10-30 15:00:00
728,728,5250,2021-10-30 21:00:00
729,729,305,2021-10-30 14:15:00
730,730,5879,2021-10-30 22:30:00
731,731,8995,2021-10-30 21:00:00
732,732,2318,2021-10-30 07:00:00
733,733,3444,2021-10-30 08:42:00
734,734,3819,2021-10-30 15:00:00
735,735,6300,2021-10-30 08:42:00
736,736,33,2021-10-30 21:00:00
737,737,8714,2021-10-30 06:00:00
738,738,4368,2021-10-30 14:15:00
739,739,3627,2021-10-30 15:00:00
740,740,4365,2021-10-30 22:15:00
741,741,6952,2021-10-30 07:30:00
742,742,2342,2021-10-30 22:30:00
743,743,7620,2021-10-30 15:00:00
744,744,2775,2021-10-30 07:00:00
745,745,5878,2021-10-30 15:34:00
746,746,1717,2021-10-30 15:34:00
747,747,7314,2021-10-30 15:34:00
748,748,7875,2021-10-30 07:00:00
749,749,5847,2021-10-30 14:15:00
750,750,8117,2021-10-30 22:15:00
751,751,9916,2021-10-30 14:15:00
752,752,1553,2021-10-30 06:15:00
753,753,8633,2021-10-30 08:42:00
754,754,9994,2021-10-30 22:30:00
755,755,2450,2021-10-30 21:00:00
756,756,1675,2021-10-30 22:15:00
757,757,8609,2021-10-30 15:34:00
758,758,8583,2021-10-30 14:00:00
759,759,8288,2021-10-30 06:15:00
760,760,5527,2021-10-30 22:15:00
761,761,4215,2021-10-30 21:00:00
762,762,1608,2021-10-30 06:15:00
763,763,8145,2021-10-30 15:30:00
764,764,6125,2021-10-30 23:42:00
765,765,2637,2021-10-30 21:00:00
766,766,8758,2021-10-30 21:00:00
767,767,8209,2021-10-30 15:34:00
768,768,4762,2021-10-30 14:15:00
769,769,1604,2021-10-30 06:15:00
770,770,1808,2021-10-30 08:42:00
771,771,6374,2021-10-30 22:30:00
772,772,5315,2021-10-30 21:00:00
773,773,1588,2021-10-30 21:00:00
774,774,5642,2021-10-30 08:42:00
775,775,8068,2021-10-30 22:30:00
776,776,1199,2021-10-30 07:00:00
777,777,766,2021-10-30 15:34:00
778,778,8413,2021-10-30 14:00:00
779,779,6509,2021-10-30 07:30:00
780,780,4160,2021-10-30 22:30:00
781,781,2413,2021-10-30 07:30:00
782,782,4489,2021-10-30 15:00:00
783,783,6911,2021-10-30 14:00:00
784,784,1989,2021-10-30 14:00:00
785,785,7701,2021-10-30 23:42:00
786,786,3825,2021-10-30 21:00:00
787,787,5346,2021-10-30 23:42:00
788,788,8469,2021-10-30 23:42:00
789,789,4526,2021-10-30 14:00:00
790,790,6402,2021-10-30 15:00:00
791,791,3676,2021-10-30 15:34:00
792,792,9703,2021-10-30 06:15:00
793,793,2103,2021-10-30 21:00:00
794,794,9815,2021-10-30 15:30:00
795,795,6030,2021-10-30 15:30:00
796,796,8901,2021-10-30 15:00:00
797,797,2393,2021-10-30 06:00:00
798,798,2345,2021-10-30 07:00:00
799,799,730,2021-10-30 22:15:00
800,800,4241,2021-10-30 14:15:00
801,801,5012,2021-10-30 21:00:00
802,802,7704,2021-10-30 06:15:00
803,803,7547,2021-10-30 22:30:00
804,804,2283,2021-10-30 23:42:00
805,805,386,2021-10-30 14:00:00
806,806,2716,2021-10-30 22:30:00
807,807,8119,2021-10-30 21:00:00
808,808,5910,2021-10-30 14:00:00
809,809,175,2021-10-30 15:30:00
810,810,5718,2021-10-30 06:00:00
811,811,5362,2021-10-30 21:00:00
812,812,5547,2021-10-30 14:15:00
813,813,357,2021-10-30 07:00:00
814,814,8179,2021-10-30 14:15:00
815,815,5028,2021-10-30 07:30:00
816,816,2586,2021-10-30 21:00:00
817,817,9702,2021-10-30 15:30:00
818,818,93,2021-10-30 07:30:00
819,819,306,2021-10-30 14:15:00
820,820,68,2021-10-30 15:34:00
821,821,349,2021-10-30 23:42:00
822,822,7061,2021-10-30 15:34:00
823,823,4178,2021-10-30 06:15:00
824,824,3931,2021-10-30 14:00:00
825,825,8003,2021-10-30 14:15:00
826,826,5446,2021-10-30 14:00:00
827,827,4125,2021-10-30 06:15:00
828,828,3251,2021-10-30 23:42:00
829,829,3814,2021-10-30 15:30:00
830,830,2872,2021-10-30 07:30:00
831,831,5717,2021-10-30 07:00:00
832,832,427,2021-10-30 22:30:00
833,833,8637,2021-10-30 06:00:00
834,834,3491,2021-10-30 07:00:00
835,835,6396,2021-10-30 22:15:00
836,836,9257,2021-10-30 15:30:00
837,837,1713,2021-10-30 14:00:00
838,838,4294,2021-10-30 06:15:00
839,839,9487,2021-10-30 21:00:00
840,840,6781,2021-10-30 21:00:00
841,841,9907,2021-10-30 15:30:00
842,842,9823,2021-10-30 07:00:00
843,843,2467,2021-10-30 06:15:00
844,844,507,2021-10-30 22:15:00
845,845,3690,2021-10-30 23:42:00
846,846,8484,2021-10-30 21:00:00
847,847,8829,2021-10-30 15:34:00
848,848,4476,2021-10-30 23:42:00
849,849,4041,2021-10-30 15:34:00
850,850,3487,2021-10-30 14:15:00
851,851,5025,2021-10-30 23:42:00
852,852,94,2021-10-30 07:30:00
853,853,4678,2021-10-30 15:34:00
854,854,4563,2021-10-30 22:30:00
855,855,1361,2021-10-30 15:00:00
856,856,6570,2021-10-30 15:30:00
857,857,9297,2021-10-30 08:42:00
858,858,3811,2021-10-30 06:15:00
859,859,9635,2021-10-30 23:42:00
860,860,3195,2021-10-30 15:30:00
861,861,7068,2021-10-30 21:00:00
862,862,9573,2021-10-30 06:00:00
863,863,4227,2021-10-30 15:30:00
864,864,6783,2021-10-30 21:00:00
865,865,6877,2021-10-30 23:42:00
866,866,5122,2021-10-30 08:42:00
867,867,2507,2021-10-30 07:30:00
868,868,113,2021-10-30 06:00:00
869,869,8903,2021-10-30 21:00:00
870,870,1839,2021-10-30 15:30:00
871,871,7745,2021-10-30 21:00:00
872,872,3327,2021-10-30 15:34:00
873,873,6915,2021-10-30 22:15:00
874,874,8865,2021-10-30 08:42:00
875,875,3753,2021-10-30 22:15:00
876,876,6446,2021-10-30 21:00:00
877,877,3082,2021-10-30 15:00:00
878,878,9993,2021-10-30 15:00:00
879,879,2279,2021-10-30 06:15:00
880,880,2934,2021-10-30 15:34:00
881,881,7358,2021-10-30 15:34:00
882,882,1437,2021-10-30 21:00:00
883,883,8450,2021-10-30 21:00:00
884,884,3570,2021-10-30 15:00:00
885,885,633,2021-10-30 07:00:00
886,886,3364,2021-10-30 06:00:00
887,887,4797,2021-10-30 23:42:00
888,888,227,2021-10-30 22:15:00
889,889,5263,2021-10-30 15:34:00
890,890,5435,2021-10-30 15:00:00
891,891,319,2021-10-30 06:00:00
892,892,406,2021-10-30 08:42:00
893,893,448,2021-10-30 08:42:00
894,894,5854,2021-10-30 14:15:00
895,895,4723,2021-10-30 07:00:00
896,896,6962,2021-10-30 14:00:00
897,897,9640,2021-10-30 21:00:00
898,898,2235,2021-10-30 07:30:00
899,899,5765,2021-10-30 21:00:00
900,900,7992,2021-10-30 22:30:00
901,901,1158,2021-10-30 15:30:00
902,902,8642,2021-10-30 06:15:00
903,903,1230,2021-10-30 14:00:00
904,904,5168,2021-10-30 08:42:00
905,905,5372,2021-10-30 14:15:00
906,906,2862,2021-10-30 07:30:00
907,907,9630,2021-10-30 07:00:00
908,908,1280,2021-10-30 22:30:00
909,909,739,2021-10-30 07:30:00
910,910,8442,2021-10-30 06:00:00
911,911,9838,2021-10-30 23:42:00
912,912,7316,2021-10-30 21:00:00
913,913,1541,2021-10-30 15:00:00
914,914,4813,2021-10-30 14:15:00
915,915,5473,2021-10-30 14:00:00
916,916,6931,2021-10-30 07:30:00
917,917,4801,2021-10-30 15:00:00
918,918,9157,2021-10-30 14:00:00
919,919,8735,2021-10-30 06:00:00
920,920,8741,2021-10-30 14:00:00
921,921,6516,2021-10-30 06:15:00
922,922,7942,2021-10-30 15:30:00
923,923,909,2021-10-30 06:15:00
924,924,1273,2021-10-30 15:34:00
925,925,7072,2021-10-30 15:00:00
926,926,6811,2021-10-30 06:00:00
927,927,298,2021-10-30 15:30:00
928,928,6792,2021-10-30 15:30:00
929,929,1048,2021-10-30 21:00:00
930,930,35,2021-10-30 21:00:00
931,931,4204,2021-10-30 21:00:00
932,932,8917,2021-10-30 21:00:00
933,933,4926,2021-10-30 14:00:00
934,934,3179,2021-10-30 08:42:00
935,935,2931,2021-10-30 15:30:00
936,936,3123,2021-10-30 06:15:00
937,937,7472,2021-10-30 15:30:00
938,938,8596,2021-10-30 15:30:00
939,939,1837,2021-10-30 15:00:00
940,940,7641,2021-10-30 15:34:00
941,941,7005,2021-10-30 06:00:00
942,942,9260,2021-10-30 21:00:00
943,943,3831,2021-10-30 06:15:00
944,944,4487,2021-10-30 06:15:00
945,945,8318,2021-10-30 08:42:00
946,946,3535,2021-10-30 23:42:00
947,947,4951,2021-10-30 06:00:00
948,948,7300,2021-10-30 21:00:00
949,949,7708,2021-10-30 15:34:00
950,950,6236,2021-10-30 15:00:00
951,951,8375,2021-10-30 07:30:00
952,952,323,2021-10-30 14:15:00
953,953,5823,2021-10-30 15:00:00
954,954,5563,2021-10-30 14:15:00
955,955,7085,2021-10-30 07:30:00
956,956,251,2021-10-30 14:00:00
957,957,1502,2021-10-30 07:00:00
958,958,4278,2021-10-30 06:15:00
959,959,4208,2021-10-30 14:00:00
960,960,453,2021-10-30 14:00:00
961,961,3838,2021-10-30 23:42:00
962,962,9335,2021-10-30 23:42:00
963,963,5222,2021-10-30 22:15:00
964,964,5062,2021-10-30 21:00:00
965,965,6843,2021-10-30 15:34:00
966,966,9290,2021-10-30 06:00:00
967,967,9876,2021-10-30 08:42:00
968,968,7834,2021-10-30 08:42:00
969,969,1446,2021-10-30 07:30:00
970,970,2997,2021-10-30 15:00:00
971,971,2780,2021-10-30 15:34:00
972,972,7367,2021-10-30 07:30:00
973,973,8093,2021-10-30 21:00:00
974,974,8331,2021-10-30 21:00:00
975,975,6309,2021-10-30 22:15:00
976,976,4751,2021-10-30 15:34:00
977,977,6777,2021-10-30 15:30:00
978,978,6319,2021-10-30 21:00:00
979,979,1768,2021-10-30 22:15:00
980,980,3131,2021-10-30 14:15:00
981,981,9119,2021-10-30 22:30:00
982,982,6970,2021-10-30 21:00:00
983,983,5770,2021-10-30 15:00:00
984,984,1435,2021-10-30 21:00:00
985,985,6275,2021-10-30 14:00:00
986,986,9333,2021-10-30 15:00:00
987,987,8287,2021-10-30 23:42:00
988,988,6076,2021-10-30 14:15:00
989,989,3861,2021-10-30 15:30:00
990,990,3555,2021-10-30 07:00:00
991,991,6010,2021-10-30 15:00:00
992,992,1665,2021-10-30 14:00:00
993,993,1520,2021-10-30 06:00:00
994,994,4719,2021-10-30 14:00:00
995,995,6463,2021-10-30 07:30:00
996,996,9839,2021-10-30 21:00:00
997,997,2658,2021-10-30 06:00:00
998,998,1271,2021-10-30 15:00:00
999,999,6617,2021-10-30 15:34:00
1000,1000,7391,2021-10-30 15:30:00
1001,1001,6070,2021-10-30 14:15:00
1002,1002,684,2021-10-30 23:42:00
1003,1003,4233,2021-10-30 08:42:00
1004,1004,3857,2021-10-30 15:00:00
1005,1005,1240,2021-10-30 06:00:00
1006,1006,5837,2021-10-30 07:00:00
1007,1007,1979,2021-10-30 08:42:00
1008,1008,5403,2021-10-30 21:00:00
1009,1009,8949,2021-10-30 07:30:00
1010,1010,4123,2021-10-30 06:00:00
1011,1011,6745,2021-10-30 08:42:00
1012,1012,5076,2021-10-30 21:00:00
1013,1013,8756,2021-10-30 14:00:00
1014,1014,6824,2021-10-30 08:42:00
1015,1015,5000,2021-10-30 22:15:00
1016,1016,1353,2021-10-30 15:00:00
1017,1017,6215,2021-10-30 14:15:00
1018,1018,8560,2021-10-30 15:34:00
1019,1019,7515,2021-10-30 22:15:00
1020,1020,2488,2021-10-30 15:34:00
1021,1021,8630,2021-10-30 21:00:00
1022,1022,1421,2021-10-30 15:34:00
1023,1023,2843,2021-10-30 22:30:00
1024,1024,961,2021-10-30 21:00:00
1025,1025,860,2021-10-30 06:15:00
1026,1026,5599,2021-10-30 21:00:00
1027,1027,8883,2021-10-30 22:30:00
1028,1028,8579,2021-10-30 07:00:00
1029,1029,105,2021-10-30 22:30:00
1030,1030,5522,2021-10-30 21:00:00
1031,1031,2757,2021-10-30 07:30:00
1032,1032,8286,2021-10-30 06:15:00
1033,1033,2821,2021-10-30 22:15:00
1034,1034,7039,2021-10-30 15:00:00
1035,1035,9797,2021-10-30 22:15:00
1036,1036,7967,2021-10-30 21:00:00
1037,1037,5149,2021-10-30 15:00:00
1038,1038,8506,2021-10-30 21:00:00
1039,1039,8193,2021-10-30 06:15:00
1040,1040,6807,2021-10-30 15:34:00
1041,1041,2060,2021-10-30 15:34:00
1042,1042,3955,2021-10-30 06:00:00
1043,1043,3886,2021-10-30 06:15:00
1044,1044,2087,2021-10-30 14:15:00
1045,1045,3642,2021-10-30 07:00:00
1046,1046,1903,2021-10-30 22:15:00
1047,1047,39,2021-10-30 15:30:00
1048,1048,5676,2021-10-30 21:00:00
1049,1049,7906,2021-10-30 07:30:00
1050,1050,2404,2021-10-30 15:30:00
1051,1051,2382,2021-10-30 06:15:00
1052,1052,9976,2021-10-30 15:00:00
1053,1053,6884,2021-10-30 07:00:00
1054,1054,7924,2021-10-30 22:15:00
1055,1055,2475,2021-10-30 06:15:00
1056,1056,3584,2021-10-30 08:42:00
1057,1057,7253,2021-10-30 07:00:00
1058,1058,2655,2021-10-30 15:34:00
1059,1059,7694,2021-10-30 15:30:00
1060,1060,3901,2021-10-30 15:30:00
1061,1061,66,2021-10-30 14:00:00
1062,1062,735,2021-10-30 06:15:00
1063,1063,6234,2021-10-30 14:00:00
1064,1064,4053,2021-10-30 14:15:00
1065,1065,658,2021-10-30 22:15:00
1066,1066,1657,2021-10-30 15:00:00
1067,1067,2946,2021-10-30 21:00:00
1068,1068,2991,2021-10-30 21:00:00
1069,1069,5553,2021-10-30 06:00:00
1070,1070,967,2021-10-30 22:15:00
1071,1071,7376,2021-10-30 15:00:00
1072,1072,2525,2021-10-30 22:30:00
1073,1073,4187,2021-10-30 22:15:00
1074,1074,5531,2021-10-30 15:30:00
1075,1075,4447,2021-10-30 14:00:00
1076,1076,3666,2021-10-30 07:00:00
1077,1077,1015,2021-10-30 14:15:00
1078,1078,601,2021-10-30 15:34:00
1079,1079,4850,2021-10-30 22:30:00
1080,1080,628,2021-10-30 08:42:00
1081,1081,5260,2021-10-30 06:15:00
1082,1082,2371,2021-10-30 21:00:00
1083,1083,8418,2021-10-30 06:15:00
1084,1084,497,2021-10-30 06:15:00
1085,1085,3597,2021-10-30 14:00:00
1086,1086,5570,2021-10-30 22:30:00
1087,1087,4120,2021-10-30 14:15:00
1088,1088,4616,2021-10-30 14:15:00
1089,1089,1296,2021-10-30 08:42:00
1090,1090,3506,2021-10-30 08:42:00
1091,1091,7139,2021-10-30 23:42:00
1092,1092,8772,2021-10-30 15:34:00
1093,1093,8593,2021-10-30 22:30:00
1094,1094,451,2021-10-30 07:30:00
1095,1095,3585,2021-10-30 08:42:00
1096,1096,4766,2021-10-30 06:00:00
1097,1097,8187,2021-10-30 15:34:00
1098,1098,3793,2021-10-30 07:00:00
1099,1099,3598,2021-10-30 07:00:00
1100,1100,7637,2021-10-30 14:00:00
1101,1101,3063,2021-10-30 14:15:00
1102,1102,2133,2021-10-30 22:15:00
1103,1103,2726,2021-10-30 07:30:00
1104,1104,3318,2021-10-30 07:00:00
1105,1105,4982,2021-10-30 14:15:00
1106,1106,8549,2021-10-30 21:00:00
1107,1107,2186,2021-10-30 21:00:00
1108,1108,2926,2021-10-30 14:15:00
1109,1109,3582,2021-10-30 21:00:00
1110,1110,6289,2021-10-30 23:42:00
1111,1111,4483,2021-10-30 15:00:00
1112,1112,2026,2021-10-30 06:15:00
1113,1113,3540,2021-10-30 22:30:00
1114,1114,6702,2021-10-30 06:00:00
1115,1115,7340,2021-10-30 08:42:00
1116,1116,5296,2021-10-30 06:00:00
1117,1117,9680,2021-10-30 14:15:00
1118,1118,9478,2021-10-30 22:15:00
1119,1119,2063,2021-10-30 15:34:00
1120,1120,6408,2021-10-30 15:34:00
1121,1121,7491,2021-10-30 06:15:00
1122,1122,7164,2021-10-30 15:34:00
1123,1123,6247,2021-10-30 07:00:00
1124,1124,4096,2021-10-30 23:42:00
1125,1125,5440,2021-10-30 06:15:00
1126,1126,1038,2021-10-30 22:15:00
1127,1127,8503,2021-10-30 06:00:00
1128,1128,3563,2021-10-30 06:15:00
1129,1129,6327,2021-10-30 07:00:00
1130,1130,9170,2021-10-30 22:15:00
1131,1131,109,2021-10-30 15:30:00
1132,1132,5389,2021-10-30 06:15:00
1133,1133,3151,2021-10-30 06:15:00
1134,1134,3986,2021-10-30 22:15:00
1135,1135,9175,2021-10-30 22:15:00
1136,1136,4210,2021-10-30 21:00:00
1137,1137,6689,2021-10-30 08:42:00
1138,1138,7920,2021-10-30 21:00:00
1139,1139,7159,2021-10-30 15:30:00
1140,1140,299,2021-10-30 15:34:00
1141,1141,7965,2021-10-30 21:00:00
1142,1142,134,2021-10-30 07:30:00
1143,1143,6841,2021-10-30 08:42:00
1144,1144,219,2021-10-30 15:30:00
1145,1145,5145,2021-10-30 22:30:00
1146,1146,6272,2021-10-30 15:00:00
1147,1147,660,2021-10-30 14:00:00
1148,1148,9666,2021-10-30 23:42:00
1149,1149,1612,2021-10-30 22:15:00
1150,1150,7499,2021-10-30 23:42:00
1151,1151,5178,2021-10-30 21:00:00
1152,1152,9356,2021-10-30 21:00:00
1153,1153,2189,2021-10-30 15:30:00
1154,1154,1084,2021-10-30 22:15:00
1155,1155,4139,2021-10-30 14:00:00
1156,1156,3536,2021-10-30 21:00:00
1157,1157,5792,2021-10-30 22:30:00
1158,1158,7402,2021-10-30 15:30:00
1159,1159,987,2021-10-30 06:00:00
1160,1160,5861,2021-10-30 21:00:00
1161,1161,7887,2021-10-30 06:00:00
1162,1162,4802,2021-10-30 22:30:00
1163,1163,5802,2021-10-30 15:34:00
1164,1164,8246,2021-10-30 14:15:00
1165,1165,6232,2021-10-30 21:00:00
1166,1166,7206,2021-10-30 22:15:00
1167,1167,3781,2021-10-30 07:30:00
1168,1168,1849,2021-10-30 07:30:00
1169,1169,2330,2021-10-30 23:42:00
1170,1170,83,2021-10-30 15:30:00
1171,1171,3451,2021-10-30 21:00:00
1172,1172,8052,2021-10-30 07:30:00
1173,1173,1750,2021-10-30 07:30:00
1174,1174,9120,2021-10-30 07:00:00
1175,1175,9380,2021-10-30 07:30:00
1176,1176,6828,2021-10-30 06:15:00
1177,1177,6654,2021-10-30 21:00:00
1178,1178,719,2021-10-30 22:30:00
1179,1179,9292,2021-10-30 08:42:00
1180,1180,2978,2021-10-30 07:30:00
1181,1181,5115,2021-10-30 06:15:00
1182,1182,1268,2021-10-30 14:00:00
1183,1183,2935,2021-10-30 15:34:00
1184,1184,6648,2021-10-30 15:00:00
1185,1185,8773,2021-10-30 21:00:00
1186,1186,6006,2021-10-30 07:00:00
1187,1187,5491,2021-10-30 07:00:00
1188,1188,4635,2021-10-30 07:00:00
1189,1189,4379,2021-10-30 15:30:00
1190,1190,1759,2021-10-30 15:00:00
1191,1191,2116,2021-10-30 21:00:00
1192,1192,7224,2021-10-30 08:42:00
1193,1193,487,2021-10-30 21:00:00
1194,1194,4784,2021-10-30 15:30:00
1195,1195,2778,2021-10-30 22:30:00
1196,1196,3975,2021-10-30 14:00:00
1197,1197,4515,2021-10-30 21:00:00
1198,1198,5960,2021-10-30 21:00:00
1199,1199,4362,2021-10-30 21:00:00
1200,1200,2363,2021-10-30 06:15:00
1201,1201,5782,2021-10-30 15:30:00
1202,1202,3386,2021-10-30 15:30:00
1203,1203,6028,2021-10-30 22:30:00
1204,1204,9247,2021-10-30 08:42:00
1205,1205,4950,2021-10-30 15:00:00
1206,1206,327,2021-10-30 22:15:00
1207,1207,158,2021-10-30 22:30:00
1208,1208,5995,2021-10-30 14:00:00
1209,1209,7120,2021-10-30 14:15:00
1210,1210,8199,2021-10-30 22:15:00
1211,1211,3852,2021-10-30 08:42:00
1212,1212,603,2021-10-30 14:15:00
1213,1213,4188,2021-10-30 14:15:00
1214,1214,861,2021-10-30 15:30:00
1215,1215,7185,2021-10-30 08:42:00
1216,1216,9892,2021-10-30 15:34:00
1217,1217,7063,2021-10-30 07:30:00
1218,1218,8453,2021-10-30 14:15:00
1219,1219,9348,2021-10-30 22:15:00
1220,1220,6734,2021-10-30 22:15:00
1221,1221,9049,2021-10-30 21:00:00
1222,1222,4706,2021-10-30 08:42:00
1223,1223,5602,2021-10-30 21:00:00
1224,1224,2104,2021-10-30 21:00:00
1225,1225,9025,2021-10-30 14:00:00
1226,1226,9447,2021-10-30 22:30:00
1227,1227,8025,2021-10-30 21:00:00
1228,1228,6237,2021-10-30 06:15:00
1229,1229,1809,2021-10-30 15:34:00
1230,1230,2061,2021-10-30 14:15:00
1231,1231,5048,2021-10-30 14:00:00
1232,1232,3619,2021-10-30 07:00:00
1233,1233,3504,2021-10-30 15:30:00
1234,1234,7672,2021-10-30 06:15:00
1235,1235,2737,2021-10-30 14:15:00
1236,1236,4369,2021-10-30 08:42:00
1237,1237,884,2021-10-30 07:00:00
1238,1238,7330,2021-10-30 08:42:00
1239,1239,5596,2021-10-30 15:34:00
1240,1240,7915,2021-10-30 07:00:00
1241,1241,4717,2021-10-30 22:15:00
1242,1242,5974,2021-10-30 08:42:00
1243,1243,1405,2021-10-30 15:30:00
1244,1244,2089,2021-10-30 15:00:00
1245,1245,414,2021-10-30 22:15:00
1246,1246,533,2021-10-30 06:15:00
1247,1247,6046,2021-10-30 23:42:00
1248,1248,1148,2021-10-30 06:15:00
1249,1249,257,2021-10-30 06:00:00
1250,1250,461,2021-10-30 15:00:00
1251,1251,523,2021-10-30 15:00:00
1252,1252,1069,2021-10-30 06:15:00
1253,1253,5654,2021-10-30 08:42:00
1254,1254,8294,2021-10-30 07:30:00
1255,1255,2105,2021-10-30 14:00:00
1256,1256,9320,2021-10-30 08:42:00
1257,1257,3926,2021-10-30 07:00:00
1258,1258,2958,2021-10-30 06:15:00
1259,1259,6475,2021-10-30 15:34:00
1260,1260,1030,2021-10-30 14:15:00
1261,1261,8004,2021-10-30 07:30:00
1262,1262,3830,2021-10-30 15:30:00
1263,1263,6039,2021-10-30 23:42:00
1264,1264,1638,2021-10-30 06:00:00
1265,1265,9965,2021-10-30 14:00:00
1266,1266,9096,2021-10-30 07:00:00
1267,1267,100,2021-10-30 22:30:00
1268,1268,6290,2021-10-30 07:00:00
1269,1269,1195,2021-10-30 15:34:00
1270,1270,914,2021-10-30 15:00:00
1271,1271,9511,2021-10-30 15:34:00
1272,1272,6401,2021-10-30 14:15:00
1273,1273,1885,2021-10-30 14:15:00
1274,1274,6109,2021-10-30 08:42:00
1275,1275,2732,2021-10-30 21:00:00
1276,1276,9131,2021-10-30 06:00:00
1277,1277,8516,2021-10-30 22:15:00
1278,1278,1330,2021-10-30 14:00:00
1279,1279,9822,2021-10-30 07:00:00
1280,1280,8914,2021-10-30 07:30:00
1281,1281,3228,2021-10-30 06:00:00
1282,1282,387,2021-10-30 08:42:00
1283,1283,6869,2021-10-30 15:30:00
1284,1284,2555,2021-10-30 07:30:00
1285,1285,5352,2021-10-30 22:30:00
1286,1286,908,2021-10-30 14:15:00
1287,1287,3634,2021-10-30 14:00:00
1288,1288,1231,2021-10-30 15:34:00
1289,1289,2845,2021-10-30 21:00:00
1290,1290,9259,2021-10-30 07:30:00
1291,1291,8030,2021-10-30 22:15:00
1292,1292,5114,2021-10-30 21:00:00
1293,1293,3567,2021-10-30 14:15:00
1294,1294,7380,2021-10-30 21:00:00
1295,1295,8105,2021-10-30 22:30:00
1296,1296,9918,2021-10-30 06:15:00
1297,1297,1314,2021-10-30 22:15:00
1298,1298,4318,2021-10-30 21:00:00
1299,1299,4039,2021-10-30 15:34:00
1300,1300,1340,2021-10-30 14:15:00
1301,1301,3407,2021-10-30 08:42:00
1302,1302,9723,2021-10-30 07:00:00
1303,1303,801,2021-10-30 21:00:00
1304,1304,9904,2021-10-30 21:00:00
1305,1305,5467,2021-10-30 15:30:00
1306,1306,1551,2021-10-30 06:00:00
1307,1307,611,2021-10-30 21:00:00
1308,1308,2694,2021-10-30 06:15:00
1309,1309,8406,2021-10-30 21:00:00
1310,1310,6591,2021-10-30 22:15:00
1311,1311,8039,2021-10-30 15:34:00
1312,1312,8535,2021-10-30 15:34:00
1313,1313,1774,2021-10-30 15:00:00
1314,1314,6507,2021-10-30 08:42:00
1315,1315,4112,2021-10-30 21:00:00
1316,1316,6106,2021-10-30 06:15:00
1317,1317,5914,2021-10-30 15:30:00
1318,1318,1086,2021-10-30 08:42:00
1319,1319,5730,2021-10-30 22:30:00
1320,1320,6985,2021-10-30 06:00:00
1321,1321,4735,2021-10-30 06:00:00
1322,1322,1797,2021-10-30 07:00:00
1323,1323,4101,2021-10-30 22:30:00
1324,1324,9779,2021-10-30 07:00:00
1325,1325,8942,2021-10-30 07:30:00
1326,1326,8401,2021-10-30 15:00:00
1327,1327,6013,2021-10-30 15:34:00
1328,1328,7138,2021-10-30 07:00:00
1329,1329,8051,2021-10-30 22:30:00
1330,1330,6994,2021-10-30 08:42:00
1331,1331,1250,2021-10-30 21:00:00
1332,1332,7234,2021-10-30 15:00:00
1333,1333,7554,2021-10-30 07:00:00
1334,1334,1710,2021-10-30 23:42:00
1335,1335,2514,2021-10-30 14:00:00
1336,1336,9936,2021-10-30 06:15:00
1337,1337,7132,2021-10-30 06:00:00
1338,1338,3190,2021-10-30 06:00:00
1339,1339,9710,2021-10-30 06:00:00
1340,1340,7324,2021-10-30 23:42:00
1341,1341,4282,2021-10-30 08:42:00
1342,1342,4071,2021-10-30 06:15:00
1343,1343,9415,2021-10-30 23:42:00
1344,1344,5682,2021-10-30 21:00:00
1345,1345,2204,2021-10-30 06:15:00
1346,1346,9294,2021-10-30 15:00:00
1347,1347,4694,2021-10-30 23:42:00
1348,1348,1701,2021-10-30 15:34:00
1349,1349,3832,2021-10-30 21:00:00
1350,1350,841,2021-10-30 07:00:00
1351,1351,6849,2021-10-30 23:42:00
1352,1352,6812,2021-10-30 14:00:00
